"Taxpayer.Number","Taxpayer.Name","Taxpayer.Address","Taxpayer.City","Taxpayer.State","Taxpayer.Zip","Taxpayer.County","Location.Number","Location.Name","Location.Address","Location.City","Location.State","Location.Zip","Location.County","Inside.Outside.City.Limits","TABC.Permit.Number","Responsibility.Begin.Date","Responsibility.End.Date","Obligation.End.Date","Liquor.Receipts","Wine.Receipts","Beer.Receipts","Cover.Charge.Receipts","Total.Receipts"
32057165915,"INSUNG INC","2639 WALNUT HILL LN STE 225","DALLAS","TX",75229,57,1,"SHABRO","2625 OLD DENTON RD STE 404","CARROLLTON","TX",75007,57,"Y","RM922808","10/07/2015","","01/31/2018",2150,510,740,0,3400
32037680231,"PUTZER PROJECT ENTERPRISES, L.L.C.","1749 EVERTON DR","TEMPLE","TX",76504,14,2,"MEGG'S CAFE:HAMILTON BREAD CO","1749 EVERTON DR","TEMPLE","TX",76504,14,"Y","MB786406","10/03/2011","","06/30/2013",609,3526,1183,0,5318
12632639832,"PIER 27 TAVERN, L.L.C.","3202 MARINA BAY DR STE F","KEMAH","TX",77565,84,1,"PIER 27 TAVERN","3202 MARINA BAY DR STE F","LEAGUE CITY","TX",77573,84,"Y","MB852389","05/22/2009","09/23/2015","02/28/2013",26065,457,9665,100,36287
17519233039,"ST. EMILION RESTAURANT, INC.","3617 W 7TH ST","FORT WORTH","TX",76107,220,1,"SAINT EMILION RESTAURANT","3617 W 7TH ST","FORT WORTH","TX",76107,220,"Y","MB169083","12/01/1993","","06/30/2021",1975,15229,73,0,17277
32043819872,"TAPATIO RESORT MANAGEMENT, LLC","314 RESORT WAY","BOERNE","TX",78006,130,1,"TAPATIO RESORT MANAGEMENT, LLC","314 BLUE HERON BLVD","BOERNE","TX",78006,130,"N","MB777327","06/16/2011","01/22/2015","09/30/2011",3360,3953,6424,0,13737
12738881494,"LONGHORN CLUB","4413 W WALNUT ST STE 419","GARLAND","TX",75042,57,1,"LONGHORN CLUB","4413 W WALNUT ST STE 419","GARLAND","TX",75042,57,"Y","N 770425","03/18/2011","07/17/2013","03/31/2013",0,0,0,0,0
32023126702,"LA TAQUISA MEXICAN FOOD INC","876 LOOP 337 STE 501","NEW BRAUNFELS","TX",78130,46,1,"LITTLE LOS CUCOS","17386 NORTHWEST FWY","JERSEY VILLAGE","TX",77040,101,"Y","MB655864","03/30/2007","","11/30/2013",31005,941,9883,0,41829
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,225,"CHILIS #1106 HOUSTON","2110 HIGHWAY 6 S","HOUSTON","TX",77077,101,"Y","MB509925","07/01/2005","","05/31/2011",20183,1270,7101,0,28554
17605462294,"PERRY'S RESTAURANTS, LTD.","9805 KATY FWY STE 650","HOUSTON","TX",77024,101,9,"PERRY'S GRILLE & STEAKHOUSE","614 S FRIENDSWOOD DR","FRIENDSWOOD","TX",77546,84,"Y","RM749050","05/26/2010","","07/31/2018",0,13340,1274,0,14614
12626993484,"KEMS INC","1801 DEVELOPMENT BLVD","BELLMEAD","TX",76705,161,1,"KEM'S RESTAURANT & BAR","1801 DEVELOPMENT BLVD","BELLMEAD","TX",76705,161,"Y","RM708981","12/01/2008","","12/31/2009",2475,1995,498,0,4968
32070450344,"CJ'S CIGAR LOUNGE LLC","PO BOX 1843","BROWNWOOD","TX",76804,25,1,"CJ'S CIGAR LOUNGE","110 E BAKER ST","BROWNWOOD","TX",76801,25,"Y","MB1067489","09/27/2019","","06/30/2020",1940,29,805,0,2774
32034487887,"SWEENEY'S C STORE, LLC","2645 BILL OWENS PKWY","LONGVIEW","TX",75604,92,1,"THE PAGE PUB & PIZZERIA","2647 BILL OWENS PKWY","LONGVIEW","TX",75604,92,"Y","RM708316","11/18/2008","","08/31/2018",7732,240,11238,0,19210
17519623171,"WHI BEVERAGE COMPANY, INC.","12720 HILLCREST RD STE 910","DALLAS","TX",75230,57,12,"SONNY BRYAN'S SMOKEHOUSE","2421 WESTPORT PKWY STE 1400","FORT WORTH","TX",76177,220,"Y","MB722270","05/20/2009","","02/28/2017",49,11,804,0,864
32070904480,"CARMEN ELIZABETH SWAFFORD","120 JEFFERSON ST","PITTSBURG","TX",75686,32,1,"THE FLYING COW BURGER AND WING COMPANY","120 JEFFERSON ST","PITTSBURG","TX",75686,32,"Y","RM1062720","08/01/2019","","01/31/2021",4144,54,2365,0,6563
32009447536,"NICHOLAS GREGORY","2300 MONTGOMERY ST","FORT WORTH","TX",76107,220,1,"YE OLDE BULL AND BUSH","2300 MONTGOMERY ST","FORT WORTH","TX",76107,220,"Y","MB616231","12/19/2005","","04/30/2007",5955,865,18703,0,25523
17517231902,"LONGVIEW CITY CLUB, INC.","PO BOX 6825","JUDSON","TX",75660,92,3,"SUMMIT CLUB OF LONGVIEW","3700 JUDSON RD","LONGVIEW","TX",75605,92,"Y","RM737709","09/24/2013","","09/30/2016",2091,6284,368,0,8743
17705949471,"NICK'S CHICKS, LLC","2109 RIVER RIDGE RD","ARLINGTON","TX",76017,220,2,"LAZY BONES","120 E WORTH ST","GRAPEVINE","TX",76051,220,"Y","MB669561","08/28/2007","12/01/2013","06/30/2007",8638,399,14854,0,23891
17513345011,"VETERANS OF FOREIGN WARS POST 8235","9520 SANTA PAULA DR","FORT WORTH","TX",76116,220,1,"VETERANS OF FOREIGN WARS POST 8235","5333 WHITE SETTLEMENT RD","FORT WORTH","TX",76114,220,"Y","NE066171","12/01/1993","","03/31/2012",2854,159,6470,0,9483
17602521324,"OVATIONS, INC.","6117 KIRBY DR","HOUSTON","TX",77005,101,1,"OVATIONS","2536B TIMES BLVD","HOUSTON","TX",77005,101,"Y","MB202740","12/01/1993","","02/28/2013",788,1047,257,0,2092
17520161906,"J.A. WINN ENTERPRISES, INC.","2500 E 4TH ST","FORT WORTH","TX",76111,220,3,"THE TUB","2500 E 4TH ST","FORT WORTH","TX",76111,220,"Y","MB170154","03/01/2015","","12/31/2015",13157,0,10886,0,24043
17605462294,"PERRY'S RESTAURANTS, LTD.","9805 KATY FWY STE 650","HOUSTON","TX",77024,101,13,"PERRY'S STEAKHOUSE & GRILLE","2000 MCKINNEY AVE STE 100","DALLAS","TX",75201,57,"Y","MB744350","03/18/2010","08/04/2020","05/31/2013",41291,124501,5273,0,171065
17427385616,"TAICHUNG INC.","18318 SONTERRA PL","SAN ANTONIO","TX",78258,15,3,"BUFFET KING CHINESE RESTAURANT","18318 SONTERRA PLACE","SAN ANTONIO","TX",78258,15,"Y","MB561667","09/01/2004","05/22/2007","05/31/2007",87,74,121,0,282
17525166629,"TROPHY CLUB BEVERAGE","3030 LYNDON B JOHNSON FWY STE 840 ATTN:","DALLAS","TX",75234,57,1,"TROPHY CLUB COUNTRY CLUB","500 TROPHY CLUB DR","TROPHY CLUB","TX",76262,61,"Y","N 242732","12/31/1993","01/31/2009","09/30/2007",0,0,0,0,0
32054937456,"E JIA SING, LLC","2625 W PIONEER PKWY STE 600","GRAND PRAIRIE","TX",75051,220,1,"THE PEARL","2625 W PIONEER PKWY STE 600","GRAND PRAIRIE","TX",75051,220,"Y","MB893180","12/16/2014","","08/31/2017",9104,2730,1624,0,13458
17526094093,"CAMPI #3, INC.","5550 LYNDON B JOHNSON FWY STE 355","DALLAS","TX",75240,57,2,"CAMPISI'S","1520 ELM ST STE 111","DALLAS","TX",75201,57,"Y","MB516134","06/03/2002","","09/30/2016",14221,16051,7789,0,38061
32047816494,"BOOTJACK BAR, INC.","1021 BASSE RD","SAN ANTONIO","TX",78212,15,1,"BOOT JACK","1 FM 3351 S STE 100","BOERNE","TX",78006,130,"N","MB819230","09/11/2012","03/08/2021","10/31/2016",11871,758,8909,0,21538
17603653696,"JOE'S CRAB SHACK - TEXAS, INC.","9900 WESTPARK DR STE 300","HOUSTON","TX",77063,101,5,"JOE'S CRAB SHACK","1520 NOLAN RYAN EXPY","ARLINGTON","TX",76011,220,"Y","MB647436","12/19/2006","08/28/2013","06/30/2013",34976,1268,16000,0,52244
15624925911,"JOE & DAVID TACOS LTD","2455 RIDGE RD STE 135","ROCKWALL","TX",75087,199,12,"CHILOSO MEXICAN BISTRO","100 S CENTRAL EXPY STE 104","RICHARDSON","TX",75080,57,"Y","RM839376","01/28/2020","","04/30/2023",3802,0,633,0,4435
32026098759,"BRAVADO INVESTMENTS LLC","1505 BRIDGEWAY DR # A","AUSTIN","TX",78704,227,1,"HICKORY STREET BAR AND GRILL","800 CONGRESS AVE","AUSTIN","TX",78701,227,"Y","MB794562","08/27/2008","01/12/2012","09/30/2009",7340,706,18400,0,26446
12002694177,"RIOWING HARLINGEN, L.L.C.","120 CHULA VIS","SAN ANTONIO","TX",78232,15,1,"BUFFALO WILD WINGS","1500 W HARRISON AVE","HARLINGEN","TX",78550,31,"Y","MB554288","11/02/2015","11/18/2015","03/31/2010",18280,233,44857,0,63370
32059089527,"LA CATARINA RESTAURANT LLC","3004 FIRWOOD DR","AUSTIN","TX",78757,227,1,"SANTA CATARINA","500 CYPRESS CREEK RD STE 170","CEDAR PARK","TX",78613,246,"Y","MB933505","01/29/2016","","01/31/2018",23054,2644,4977,0,30675
10505601194,"AIMBRIDGE CONCESSIONS, INC.","5301 HEADQUARTERS DR","PLANO","TX",75024,43,28,"COURTYARD FORT WORTH ALLIANCE TOWN CENTER","3001 AMADOR RD","FORT WORTH","TX",76177,220,"Y","MB931729","01/12/2016","","12/31/2022",1572,518,548,0,2638
17426162909,"CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX",78232,15,58,"CABANA BEVERAGES, INC.","2535 HIGHWAY 6 S","HOUSTON","TX",77082,101,"Y","MB245763","04/30/1994","02/03/2020","09/30/2014",3533,0,862,0,4395
12033838512,"7 LEGUAS MEXICAN CAFE & CANTINA INC.","15949 HIGHWAY 105 W STE 66","MONTGOMERY","TX",77356,170,1,"7 LEGUAS MEXICAN CAFE & CANTINA","6534 FM 1488 RD","MAGNOLIA","TX",77354,170,"N","MB619799","02/10/2006","05/01/2021","12/31/2015",39052,0,6259,0,45311
17508756602,"B P O E SAN ANGELO #1880","2121 S CHADBOURNE ST","SAN ANGELO","TX",76903,226,3,"SAN ANGELO LODGE #1880","2121 S CHADBOURNE ST","SAN ANGELO","TX",76903,226,"Y","NE745618","04/07/2010","","02/29/2016",1047,89,1896,0,3032
32041451793,"ARLINGTON DOUBLE DOWN ENTERPRISES, LLC","1527 INVERNESS RD","MANSFIELD","TX",76063,220,1,"ARLINGTON DOUBLE DOWN ENTERPRISES, LLC","200 N CENTER ST","ARLINGTON","TX",76011,220,"Y","MB765025","01/06/2011","","11/30/2013",4385,1250,12756,0,18391
32033312359,"B & L HENRY ENTERPRISES, L.L.C.","1111 77TH ST","LUBBOCK","TX",79423,152,1,"THE RED ZONE","6624 INTERSTATE 27","LUBBOCK","TX",79404,152,"Y","MB735661","10/30/2009","","10/31/2016",10043,64,11425,0,21532
32061874312,"CITY CONCESSIONS, LLC","4880 LONG PRAIRIE RD STE 100","FLOWER MOUND","TX",75028,61,6,"TAVERN AT LAKESIDE","2600 LAKESIDE PKWY STE 100","FLOWER MOUND","TX",75022,61,"Y","MB105966271","11/08/2018","","07/31/2023",95197,17948,42274,0,155419
32069690082,"MALA VIDA  LLC","708 E 6TH ST","AUSTIN","TX",78701,227,1,"MALA VIDA","708 E 6TH ST","AUSTIN","TX",78701,227,"Y","MB1073305","11/18/2019","","04/30/2022",110237,477,59938,0,170652
17601455672,"SPANISH VILLAGE RESTAURANT, INC.","4403 ELI ST","HOUSTON","TX",77007,101,3,"SPANISH VILLAGE RESTAURANT","4720 ALMEDA RD","HOUSTON","TX",77004,101,"Y","MB253537","05/17/1995","08/19/2021","06/30/2011",12386,1864,81,0,14331
32044416793,"EATGATOR LLC","3210 WYNDMERE DR","RICHARDSON","TX",75082,43,1,"THE ALLIGATOR CAFE 2","9540 GARLAND RD STE 362","DALLAS","TX",75218,57,"Y","RM797499","02/09/2012","11/08/2017","06/30/2013",6066,2324,6010,0,14400
17507477986,"LUBBOCK COUNTRY CLUB","3400 MESA RD","LUBBOCK","TX",79403,152,1,"LUBBOCK COUNTRY CLUB","HWY 87","LUBBOCK","TX",79408,152,"Y","MB481046","09/28/2000","","03/31/2021",22543,16726,9911,0,49180
17513664528,"MILO BUTTERFINGER'S, INC.","5645 SMU BLVD","DALLAS","TX",75206,57,1,"MILO BUTTERFINGERS","5645 SMU BLVD","DALLAS","TX",75206,57,"Y","MB080473","12/01/1993","","03/31/2023",100639,1026,69858,0,171523
32052521872,"RICKY'S KITCHEN, LLC","14008 MEMORIAL DR STE F","HOUSTON","TX",77079,101,1,"URBAN KITCHEN","14008 MEMORIAL DR STE F","HOUSTON","TX",77079,101,"Y","MB876864","07/01/2014","","06/30/2021",3347,7171,1128,0,11646
17604854111,"SALTGRASS, INC.","1510 WEST LOOP S ATTN: TAX DEPT","HOUSTON","TX",77027,101,24,"SALTGRASS STEAKHOUSE #2","9110 SOUTHWEST FWY","HOUSTON","TX",77074,101,"Y","MB533025","03/27/2003","","05/31/2011",20129,6358,7870,0,34357
12601886562,"BAR REVIVERS INC","5500 BABCOCK RD","SAN ANTONIO","TX",78240,15,1,"TONIC","5588 BABCOCK RD STE 117","SAN ANTONIO","TX",78240,15,"Y","MB668496","08/16/2007","02/29/2012","06/30/2009",30192,70,18206,0,48468
32042465917,"MCALLEN'S CIGAR BAR, LLC","2200 W NOLANA AVE STE 2212","MCALLEN","TX",78504,108,1,"MCALLEN CIGAR BAR","2200 W NOLANA AVE STE 2212","MCALLEN","TX",78504,108,"Y","MB729592","11/03/2010","","08/31/2012",32165,135,50600,0,82900
10505601194,"AIMBRIDGE CONCESSIONS, INC.","5301 HEADQUARTERS DR","PLANO","TX",75024,43,19,"MARRIOT SAN ANTONIO","3233 NW LOOP 410","SAN ANTONIO","TX",78213,15,"Y","MB843982","06/20/2013","09/26/2019","11/30/2018",933,296,709,0,1938
17529307609,"TWOROWS ALLEN GP, INC.","711 CENTRAL EXPY S","ALLEN","TX",75013,43,3,"TWOROWS OF ALLEN","711 CENTRAL EXPY S","ALLEN","TX",75013,43,"Y","RM790725","10/02/2015","11/02/2015","06/30/2014",17906,2940,20655,0,41501
17526830405,"MICO 21 CLUB, INC.","350 E ROYAL LN STE 126","IRVING","TX",75039,57,31,"MI COCINA-LAKEWOOD","6332 LA VISTA DR","DALLAS","TX",75214,57,"Y","MB807672","05/21/2012","","07/31/2017",67219,4714,7203,0,79136
17426162909,"CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX",78232,15,173,"CABANA BEVERAGES","786 N INTERSTATE 35 E","LANCASTER","TX",75146,57,"Y","RM677453","11/26/2007","","03/31/2023",1068,0,80,0,1148
32006230901,"MYONG YI CHERRY","9505 LONG POINT RD","HOUSTON","TX",77055,101,2,"MAN NAM","8628 1/2 LONG POINT RD","HOUSTON","TX",77055,101,"Y","MB633590","07/13/2006","12/07/2020","03/31/2009",1932,480,960,0,3372
32061307966,"MAKE AUSTIN WEIRD AGAIN LLC","310 W 35TH ST","AUSTIN","TX",78705,227,1,"RIO RITA LOUNGE","1203 CHICON ST","AUSTIN","TX",78702,227,"Y","MB963371","11/04/2016","11/04/2022","03/31/2022",0,0,0,0,0
17529349528,"MUENSTER RESTAURANT, INC.","511 N MAIN ST","MUENSTER","TX",76252,49,1,"THE CENTER RESTAURANT & TAVERN","603 E DIVISION ST","MUENSTER","TX",76252,49,"Y","MB516562","06/21/2002","06/05/2014","01/31/2013",1494,170,4244,0,5908
32075232069,"F&C MARTINEZ LLC","412 CIBOLO ST","BROWNSVILLE","TX",78521,31,1,"ICE HOUSE SPORT BAR & GRILL FM 501","4311 FM 511","BROWNSVILLE","TX",78526,31,"Y","MB1098868","10/14/2020","10/13/2022","03/31/2021",300,0,830,0,1130
17604227706,"PACINI, INC.","3638 FOREMAST DR","GALVESTON","TX",77554,84,3,"NATE'S WESTEND SEAFOOD & STEAKHOUSE","17515 TERMINI SAN LUIS PASS RD","GALVESTON","TX",77554,84,"Y","MB684021","02/14/2008","","02/29/2012",3982,3910,3232,0,11124
32065561170,"SHARON M CALVILLO","1031 CRYSTAL BROOK DR APT A","BRYAN","TX",77803,21,2,"AL QUIMIA","1016 S TEXAS AVE","BRYAN","TX",77803,21,"Y","MB1039503","12/10/2018","11/14/2020","11/30/2019",0,0,0,0,0
32045299172,"SUNDOWN AT GRANADA, LLC","1116 BALLY MOTE DR","DALLAS","TX",75218,57,1,"SUNDOWN AT GRANADA","3520 GREENVILLE AVE","DALLAS","TX",75206,57,"Y","MB790957","11/28/2011","","02/29/2020",43858,13216,18948,0,76022
17528477205,"SPRING CREEK BARBEQUE #2, LTD.","2340 W INTERSTATE 20 STE 100","ARLINGTON","TX",76017,220,6,"SPRING CREEK BARBEQUE-GARLAND","3335 N PRESIDENT GEORGE BUSH HWY","GARLAND","TX",75040,57,"Y","RM621218","03/03/2006","02/26/2015","07/31/2014",0,0,813,0,813
32009216832,"MARK A JONES","900 E ENON AVE","EVERMAN","TX",76140,220,1,"HICKORY STICK BAR B QUE","900 E ENON AVE","EVERMAN","TX",76140,220,"Y","MB545212","10/24/2003","","06/30/2016",338,0,2805,0,3143
32057781539,"J LONGVIEW HOSPITALITY LLC","3902 CHASE CREST CIR","LONGVIEW","TX",75605,92,1,"COURTYARD LONGVIEW NORTH","1125 E HAWKINS PKWY","LONGVIEW","TX",75605,92,"Y","RM1000990","11/29/2017","","01/31/2020",3022,1358,1091,0,5471
32063266947,"FW PEARLAND PARKWAY LLC","11750 KATY FWY STE 1300","HOUSTON","TX",77079,101,1,"FIRST WATCH DAYTIME CAFE","2560 PEARLAND AVE STE 100","PEARLAND","TX",77581,20,"Y","MB106881752","10/21/2020","","04/30/2021",3696,72,0,0,3768
32044106295,"MARIO ALFARO'S, INC.","4123 CEDAR SPRINGS RD STE 110","DALLAS","TX",75219,57,1,"MARIO'S MEXICAN & SALVADORIAN RESTAURARNT","5404 LEMMON AVE","DALLAS","TX",75209,57,"Y","MB777761","06/22/2011","06/30/2020","03/31/2020",24296,510,1461,0,26267
17426737684,"AUSTIN STEAKHOUSE, INC.","1205 N LAMAR BLVD","AUSTIN","TX",78703,227,1,"AUSTIN LAND AND CATTLE COMPANY","1205 N LAMAR BLVD","AUSTIN","TX",78703,227,"Y","MB241608","12/01/1993","","12/31/2009",13689,24261,4597,0,42547
12616167560,"MONGOLIAN MANAGEMENT, LLC","190 E STACY RD # 306-376","ALLEN","TX",75002,43,13,"GENCHIS GRILL","3879 SOUTHWEST FWY","HOUSTON","TX",77027,101,"Y","MB799748","03/06/2012","","05/31/2012",0,0,0,0,0
32040647706,"AKITA, INC.","3103 CANONGATE DR","ARLINGTON","TX",76015,220,1,"AKITA JAPANESE HIBACHI & SUSHI","416 J ELMER WEAVER FWY","CEDAR HILL","TX",75104,57,"Y","MB745134","03/30/2010","","03/31/2011",3218,4079,3431,0,10728
19001099845,"GALCC VINTON, LTD.","600 VALLEY CHILI RD","ANTHONY","TX",79821,71,1,"GREAT AMERICAN LAND AND CATTLE COMPANY","600 VALLEY CHILI RD","VINTON","TX",79821,71,"Y","MB556412","05/07/2004","","09/30/2022",11121,2533,10356,0,24010
32038745280,"CRO DEVELOPMENT III LICENSE, INC.","12200 N STEMMONS FWY STE 100","DALLAS","TX",75234,57,1,"III FORKS #422","1201 FANNIN ST STE 129","HOUSTON","TX",77002,101,"Y","MB718904","04/07/2009","03/17/2021","03/31/2021",0,0,0,0,0
32055027794,"WHITCHER BURR ENTERTAINMENT, LLC","24504 KUYKENDAHL RD STE 900","TOMBALL","TX",77375,101,2,"MCCARDELL'S TAVERN & GRILLE","24504 KUYKENDAHL RD","TOMBALL","TX",77375,101,"N","MB908321","05/20/2015","02/28/2018","01/31/2016",0,0,0,0,0
32045168799,"CAFFE DI FIORE, LLC","10110 WOODLANDS PKWY STE 900","THE WOODLANDS","TX",77382,170,1,"CAFFE DI FIORE, LLC","10110 WOODLANDS PKWY STE 900","THE WOODLANDS","TX",77382,170,"N","MB793718","12/30/2011","11/30/2022","04/30/2021",1077,398,405,0,1880
32049969689,"EMOS CONCESSION COMPANY, LLC","801 SPRINGDALE RD","AUSTIN","TX",78702,227,1,"EMOS EAST","2015 E RIVERSIDE DR STE 10","AUSTIN","TX",78741,227,"Y","MB103491748","04/11/2013","","12/31/2015",274811,10796,187316,0,472923
32078540914,"EXITO LATINO, LLC","14221 STATE HIGHWAY 21 E","MIDWAY","TX",75852,154,1,"EXITO LATINO","106 W 23RD ST","BRYAN","TX",77803,21,"Y","MB1124883","07/14/2021","","06/30/2022",952,0,1757,0,2709
10505601194,"AIMBRIDGE CONCESSIONS, INC.","5301 HEADQUARTERS DR","PLANO","TX",75024,43,23,"HYATT REGENCY HOUSTON GALLERIA","2626 SAGE RD","HOUSTON","TX",77056,101,"Y","MB918851","08/28/2015","","11/30/2020",7202,2696,3359,0,13257
32049047130,"THE LEFT HOUSE LLC","4604 PLACID PL","AUSTIN","TX",78731,227,1,"WHISLER'S","1816 E 6TH ST","AUSTIN","TX",78702,227,"Y","MB828277","01/08/2013","","04/30/2015",141979,10224,23363,0,175566
32044071267,"BILLY BOB'S TEXAS, LLC.","2520 RODEO PLZ","FORT WORTH","TX",76164,220,1,"BILLY BOB'S TEXAS","2520 RODEO PLZ","FORT WORTH","TX",76164,220,"Y","MB835465","03/22/2013","","07/31/2016",236822,3279,293515,0,533616
17427183243,"VALLEY MANAGEMENT, INC.","1611 CHISHOLM TRAIL RD STE 210","ROUND ROCK","TX",78681,246,8,"MONTANA MIKE'S STEAKHOUSE","708 S INTERSTATE 35","GEORGETOWN","TX",78628,246,"Y","RM693346","05/22/2008","02/07/2013","07/31/2012",2931,713,4277,0,7921
32038539626,"ROLA BAR & GRILL, LLC","3911 N SCHUERBACH RD","MISSION","TX",78574,108,1,"ROLA BAR & GRILL, LLC","910 E VETERANS BLVD","PALMVIEW","TX",78572,108,"Y","MB726848","07/16/2009","11/27/2012","10/31/2009",0,0,0,0,0
32048189479,"PAT O'KELLY, LLC","2008 JESSIE PL","FORT WORTH","TX",76134,220,1,"LEGENDS BAR & GRILL","7120 SOUTH FWY","FORT WORTH","TX",76134,220,"Y","MB817140","08/20/2012","","08/31/2021",19498,0,13628,0,33126
32009339527,"GUADALUPE SANTIBANEZ","809 GLEN LAKES CT","WYLIE","TX",75098,43,6,"LA FLOR MEX COCINA AND CANTINA","305 E FM 544 UNIT 905","MURPHY","TX",75094,43,"Y","RM707536","11/05/2008","04/30/2018","03/31/2015",4180,289,1270,0,5739
12030683960,"ASTORGA ENTERPRISES, INC.","5004 FRANKFORD AVE UNIT 100","LUBBOCK","TX",79424,152,3,"DURANGOS RESTAURANT","4001 19TH ST","LUBBOCK","TX",79410,152,"Y","MB551183","04/01/2006","02/15/2011","09/30/2009",132,30,713,0,875
12619216539,"MEX RESTAURANT INVESTMENTS INC","19411 GLADEWATER DR","TOMBALL","TX",77375,101,1,"LAS LOMAS MEXICAN RESTAURANT & BAR","12015 PERRY RD STE D","HOUSTON","TX",77070,101,"N","MB696833","06/30/2008","06/29/2011","08/31/2010",365,34,293,0,692
12645237533,"PIRATES AND PIRANHAS, LLC","600 SUNLAND PARK DR BLDG 2 STE 300","EL PASO","TX",79912,71,1,"HOPE AND ANCHOR","4012 N MESA ST","EL PASO","TX",79902,71,"Y","MB726817","07/16/2009","","10/31/2009",37439,629,36788,0,74856
32011819912,"NUSARA KAENTONG","500 N FILLMORE ST","AMARILLO","TX",79107,188,3,"AMARILLO TAVERN","2624 E AMARILLO BLVD","AMARILLO","TX",79107,188,"Y","MB642064","10/13/2006","05/27/2020","02/28/2019",1813,0,6071,0,7884
32076472490,"HISTORIC LODGING, LLC","PO BOX 1838","FORT DAVIS","TX",79734,122,3,"HOTEL EL CAPITAN","100 E BROADWAY ST","VAN HORN","TX",79855,55,"Y","MB786958","01/05/2021","","03/31/2023",17103,7124,6585,0,30812
32050575698,"NGUYEN XUAN TRUONG LLC","2217 BURGUNDY DR","CARROLLTON","TX",75006,57,1,"I LUV PHO","7927 FOREST LN","DALLAS","TX",75230,57,"Y","RM870438","04/25/2014","","07/31/2021",27,59,75,0,161
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,303,"CHILI'S GRILL & BAR","7408 S SAM HOUSTON PKWY W","HOUSTON","TX",77085,101,"Y","MB668599","08/16/2007","","04/30/2022",23661,587,2998,0,27246
32031060067,"HAZARD BAR & GRILL,  INC","1570 S DAIRY ASHFORD RD STE 122","HOUSTON","TX",77077,101,1,"HAZARD BAR & GRILL","1910 S DAIRY ASHFORD ST","HOUSTON","TX",77077,101,"Y","MB666503","07/26/2007","04/01/2015","03/31/2013",4029,2475,1403,0,7907
17606011819,"FOOD SYSTEMS, LTD.","215 GARFIELD ST","LA PORTE","TX",77571,101,1,"CASA OLE MEXICAN RESTAURANT #32","6801 GARTH RD # 1516","BAYTOWN","TX",77521,101,"Y","MB501227","10/23/2001","07/01/2012","05/31/2012",0,0,0,0,0
12023047116,"CGP ELDORADO BEVCO, LLC","5430 LYNDON B JOHNSON FWY STE 1400","DALLAS","TX",75240,57,1,"ELDORADO COUNTRY CLUB","2604 COUNTRY CLUB DR","MCKINNEY","TX",75070,43,"Y","RM615720","12/12/2005","03/17/2014","08/31/2008",29021,3005,11772,0,43798
32064271987,"CASON CORDOVA","246 FAWN TRL","LAKE JACKSON","TX",77566,20,1,"THE DEN","101 E LIPSCOMB ST","QUITMAN","TX",75783,250,"Y","RM997040","10/11/2017","07/30/2018","10/31/2017",0,0,0,0,0
17526033919,"WILEY POST MEMORIAL POST NO 6635, VETERANS OF FORE","402 E GARLAND ST","GRAND SALINE","TX",75140,234,1,"WILEY POST MEMORIAL POST NO 6635, VETERANS OF FORE","402 E GARLAND ST","GRAND SALINE","TX",75140,234,"Y","NE248740","05/17/1995","","07/31/2009",3778,166,5925,0,9869
12612491956,"D & R BAR, INC.","239 LISMORE","SAN ANTONIO","TX",78260,15,1,"THREE LEGGED MONKEY","2313 NW MILITARY HWY","SAN ANTONIO","TX",78231,15,"Y","MB681017","01/15/2008","","01/31/2009",18231,102,20221,0,38554
32008544523,"JOSE ERIC MARTINEZ","9826 GLASSFORD DR","HOUSTON","TX",77089,101,1,"EL PORTAL DE LA FANTASIA","7024 LAWNDALE ST","HOUSTON","TX",77023,101,"Y","MB481136","10/04/2000","06/30/2008","09/30/2007",32383,0,58273,0,90656
17423271877,"OL JUAN, INC.","350 NORTHAVEN DR","SAN ANTONIO","TX",78229,15,1,"LAFONDA IN OAK HILLS","350 NORTHAVEN ST","SAN ANTONIO","TX",78229,15,"Y","MB172239","12/01/1993","10/01/2017","04/30/2013",14280,1469,2470,0,18219
32057350681,"PREAMBLE LOUNGE AND CRAFT HOUSE, LLC","4302 SPOONBILL DR","SEABROOK","TX",77586,101,1,"PREAMBLE LOUNGE AND CRAFT HOUSE","20801 GULF FWY STE 12","WEBSTER","TX",77598,101,"Y","MB698216","12/01/2015","","08/31/2019",35473,697,3205,0,39375
15623408182,"SMPA GROUP, INC.","1004 CEDAR VALLEY DR","IRVING","TX",75063,57,3,"FLAVOR'S AUTHENTIC INDIAN CUISINE","4101 BELT LINE RD","ADDISON","TX",75001,57,"Y","MB575638","05/04/2007","06/04/2013","08/31/2009",0,437,876,0,1313
32050314023,"HLJTM, LLC","10274 FM 775","LA VERNIA","TX",78121,94,1,"THE DEN","484 BLUEBONNET RD","LA VERNIA","TX",78121,247,"Y","MB926822","11/13/2015","","02/28/2017",16528,1483,29107,0,47118
